,combination,combination_numb,sum_pvalues,rsquared,adj_rsquared,f_stat,f_p_stat,condition_number,log_likelihood
0,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.002,0.5900038261456377,0.5886735335633718,443.5143321183094,1.1102230246251565e-16,899.3454296603363,-2630.7304149019355
1,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",11,0.001,0.5897880450248998,0.5883234778373873,402.70466937512634,1.1102230246251565e-16,971.292320260823,-2631.544124250036
2,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.002,0.5894096526883709,0.5879437345382807,402.07541782064123,1.1102230246251565e-16,960.7823627644824,-2632.9700066781143
3,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",12,0.002,0.589326785856804,0.5877267603471552,368.32336878563626,1.1102230246251565e-16,972.5567204319387,-2633.2820954191116
4,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.005,0.5892453139226903,0.5879125602365212,442.126193337672,1.1102230246251565e-16,923.8655206596769,-2633.5888693830707
5,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",11,0.001,0.5888397407566245,0.5873717878674076,401.12986260121875,1.1102230246251565e-16,994.1175553182725,-2635.1151074830077
6,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.004,0.5888227158748125,0.5873547022021812,401.1016565120829,1.1102230246251565e-16,942.4528764221349,-2635.179141966028
7,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",11,0.0,0.5888006992936322,0.5873326070158751,401.0651838542068,1.1102230246251565e-16,983.9549885709746,-2635.2619474432427
8,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5886398009365218,0.5874389440466187,490.1831399610073,1.1102230246251565e-16,878.7660906098088,-2635.866959755505
9,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",12,0.0,0.5883727982369271,0.5867690558923957,366.8748912462066,1.1102230246251565e-16,987.8723572835094,-2636.870425152442
10,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.0,0.5883631414657708,0.5870275254419739,440.5181811110247,1.1102230246251565e-16,965.2952048061295,-2636.906705605541
11,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",12,0.001,0.5882293278247949,0.5866250265046318,366.6576349665907,1.1102230246251565e-16,997.947113411681,-2637.409355362527
12,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5882139870736982,0.5870118871332711,489.3220332950996,1.1102230246251565e-16,879.79965297047,-2637.4669700282807
13,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.588123878071071,0.5867874857221778,440.0832424385717,1.1102230246251565e-16,944.5971017340875,-2637.8053456005277
14,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.0,0.5880108263162178,0.5866740671543625,439.87791001943333,1.1102230246251565e-16,970.8613380311068,-2638.229770663536
15,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.0,0.5879363479651073,0.586465169720257,399.63637990373155,1.1102230246251565e-16,964.8583073240588,-2638.509317718538
16,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.5876914239882408,0.5863536284787931,439.2983978776318,1.1102230246251565e-16,938.6614569391005,-2639.4282592560817
17,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.0,0.5875978285606401,0.5861254417103211,399.0784272715516,1.1102230246251565e-16,970.6704422287143,-2639.7792800954494
18,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.0,0.5872684940559951,0.5859293262884935,438.5324291007893,1.1102230246251565e-16,992.7277697259361,-2641.0137851276795
19,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.004,0.5870046240710177,0.5856646001387369,438.05532866256095,1.1102230246251565e-16,905.6247034913051,-2642.0021868730805
20,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.0,0.586805059104446,0.5854643876544281,437.6949021302461,1.1102230246251565e-16,980.4193523042521,-2642.7492961541157
21,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.0,0.5867036347561821,0.5852280553930915,397.6089998489447,1.1102230246251565e-16,996.8977679496717,-2643.1288591434027
22,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",11,0.002,0.5866900397707627,0.5852144118699119,397.5867082971659,1.1102230246251565e-16,968.7649840740557,-2643.1797289330443
23,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.001,0.5866626770391427,0.5853215436096785,437.4379641506139,1.1102230246251565e-16,873.6553790060627,-2643.2821098767276
24,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.005,0.5865987906598311,0.5851228369750723,397.4371260543221,1.1102230246251565e-16,909.0193386027842,-2643.521122047915
25,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",8,0.0,0.5863700901214411,0.5852971201866071,546.4925633839524,1.1102230246251565e-16,871.554158663786,-2644.376435429559
26,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.0,0.5862509742714166,0.5847737787884518,396.86756494462435,1.1102230246251565e-16,987.8357779102193,-2644.8217275572115
27,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.0,0.586169046407311,0.5848263113210272,436.548543636842,1.1102230246251565e-16,910.731099928771,-2645.1279250134626
28,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5860991617880534,0.5848908881766659,485.07155685956474,1.1102230246251565e-16,965.2457426791923,-2645.3890641047115
29,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",11,0.0,0.586034931586203,0.5845569647726516,396.5142696120606,1.1102230246251565e-16,986.7049750322723,-2645.6290353526424
30,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.001,0.585999484297256,0.5845213909273339,396.4563377536249,1.1102230246251565e-16,880.9232786754446,-2645.761454461417
31,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.0,0.5859501934831147,0.5847414849983104,484.7737902476279,1.1102230246251565e-16,931.8019674731584,-2645.9455694653784
32,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.003,0.5858330485356812,0.5844892232551351,435.9443575117075,1.1102230246251565e-16,982.2341713887604,-2646.3830507422435
33,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5858134572994641,0.5846043496496733,484.5006624520519,1.1102230246251565e-16,879.2246501889731,-2646.456202716695
34,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.5857355443202837,0.5843914026730426,435.7692104269769,1.1102230246251565e-16,964.7183673016493,-2646.7470887748473
35,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.0,0.5857222562140185,0.5842431730651559,396.00360308641666,1.1102230246251565e-16,931.5874935952853,-2646.7966941090467
36,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.001,0.5855441290522602,0.5843342351701553,483.9632117434247,1.1102230246251565e-16,880.4872852555048,-2647.461500399046
37,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.0,0.5854692671660872,0.5841242615436539,435.2913158139231,1.1102230246251565e-16,935.3111419148086,-2647.740814701001
38,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.5854428917687443,0.5840978005674748,435.2440126113407,1.1102230246251565e-16,870.8370719276312,-2647.8392109142223
39,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.002,0.5854425530797661,0.5839624713153642,395.5474401215276,1.1102230246251565e-16,985.0045252680636,-2647.8404743886026
40,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.0,0.5852415789772891,0.583895834587209,434.8831645082463,1.1102230246251565e-16,967.593397626963,-2648.5900234267456
41,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.001,0.5851875730241102,0.583841653403812,434.78641978224283,1.1102230246251565e-16,878.9836141318675,-2648.79138104897
42,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.0,0.5850988608056786,0.5837526533456062,434.6275579056617,1.1102230246251565e-16,962.3904899511851,-2649.1220817918224
43,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5850477616297668,0.5838364187347516,482.97452689678767,1.1102230246251565e-16,869.5291701274064,-2649.312536823378
44,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Gas')",10,0.001,0.5849288994700962,0.5835821405455994,434.32338841835247,1.1102230246251565e-16,924.956201024253,-2649.7554649257586
45,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.003,0.5846932652663546,0.5833457417922026,433.9021000241153,1.1102230246251565e-16,934.3128080036474,-2650.63315768296
46,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5846714586195123,0.5834590172077626,482.22656612804536,1.1102230246251565e-16,973.1329346523416,-2650.714358133536
47,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.5844291286170832,0.5830807481129205,433.43042028038826,1.1102230246251565e-16,880.3594305997888,-2651.616424866574
48,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",11,0.001,0.5843567289036105,0.5828727704543861,393.78240624529315,1.1102230246251565e-16,995.1893177803751,-2651.8858287456724
49,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.005,0.5842746074467711,0.5829257255760598,433.1547633141853,1.1102230246251565e-16,995.4221895316447,-2652.1913510463755
50,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.5841812917013061,0.5828321070540033,432.9883925593085,1.1102230246251565e-16,982.0705303727682,-2652.5384470111367
51,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",8,0.0,0.5839488234297208,0.5828695726474373,541.0687052681149,1.1102230246251565e-16,865.5466459467132,-2653.402794183441
52,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.005,0.5838555324297188,0.5825052908087899,432.408187823499,1.1102230246251565e-16,912.7285932438771,-2653.749526428722
53,"('Brand_Audi', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.009,0.583750076324237,0.5823994925355422,432.2205561850623,1.1102230246251565e-16,865.3061654520013,-2654.1413788239925
54,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage')",10,0.0,0.5836466444591955,0.5822957250706788,432.03661848401543,1.1102230246251565e-16,974.5780259727616,-2654.5256131504775
55,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.0,0.5836404916710065,0.5824250406249601,480.18428514210837,1.1102230246251565e-16,855.9909442615673,-2654.5484668551494
56,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5835852458674304,0.5823696335459276,480.07513213255896,1.1102230246251565e-16,872.8498306088172,-2654.7536548375597
57,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage')",10,0.006,0.583556425551355,0.5822052134343899,431.876252606481,1.1102230246251565e-16,967.7077023219105,-2654.8606853307074
58,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.0,0.5835429571170773,0.5821917012998062,431.8523181610315,1.1102230246251565e-16,897.7749396830436,-2654.9107007423922
59,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage')",9,0.0,0.5835250922365817,0.5823093043125236,479.95631531601333,1.1102230246251565e-16,923.7833151903964,-2654.977039985734
60,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",11,0.002,0.5834883290304451,0.5820012701597326,392.3774240026529,1.1102230246251565e-16,993.538693758604,-2655.113547103051
61,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",9,0.0,0.5834024168760193,0.582186270833815,479.7141105015595,1.1102230246251565e-16,915.1968123500116,-2655.4325044226107
62,"('Brand_Audi', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.003,0.5832895001127554,0.5819374219171446,431.40219404932475,1.1102230246251565e-16,885.5800847097019,-2655.851618983075
63,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",9,0.0,0.5832007903775486,0.5819840557403114,479.3163377857317,1.1102230246251565e-16,962.357330305714,-2656.1808043649294
64,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Gas')",10,0.006,0.5831566319859938,0.5818041226803026,431.1664470863034,1.1102230246251565e-16,962.3647909045644,-2656.3446418521753
65,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",9,0.0,0.5831409656556741,0.5819240563760442,479.19838842302573,1.1102230246251565e-16,919.3911890963444,-2656.4027632628804
66,"('Brand_Audi', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.008,0.5830424727503317,0.5815538220525887,391.6583478140847,1.1102230246251565e-16,892.9290521669401,-2656.7681176725428
67,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.5829836169356484,0.5816305462573085,430.85969289567527,1.1102230246251565e-16,880.9051654602931,-2656.986399123347
68,"('Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",10,0.009,0.5829034383055587,0.5815501074759206,430.71762317087126,1.1102230246251565e-16,876.1451501807678,-2657.2837119815526
69,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",12,0.004,0.5828828179928206,0.5812576861148706,358.6680108250945,1.1102230246251565e-16,994.2694363208375,-2657.36016556176
70,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.001,0.5828300346431129,0.5816122176829404,478.58590716334953,1.1102230246251565e-16,903.4826676912451,-2657.555852264309
71,"('Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.5828232336934525,0.581605396879713,478.57252065148515,1.1102230246251565e-16,862.3689650176606,-2657.5810640094633
72,"('Brand_Audi', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",11,0.003,0.5828066604232757,0.5813171678119988,391.2786515427428,1.1102230246251565e-16,933.6962449904456,-2657.6425009238187
73,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",9,0.0,0.5827944560856972,0.5815765352633719,478.5158816588965,1.1102230246251565e-16,870.0261887753524,-2657.687740696917
74,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.0,0.5826931029132573,0.5813390896196597,430.3451861725056,1.1102230246251565e-16,986.4140103768004,-2658.063391614137
75,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",9,0.003,0.582680158771283,0.5814619042882929,478.2910031581728,1.1102230246251565e-16,933.3474754863006,-2658.111360639461
76,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.0,0.5825879426471654,0.581233588145696,430.1591215705517,1.1102230246251565e-16,980.3978182183932,-2658.453056546312
77,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage')",9,0.0,0.5825581217675654,0.5813395110299423,478.0510328538805,1.1102230246251565e-16,988.8595746961374,-2658.56353812488
78,"('Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_crossover', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",10,0.0,0.5825488619808645,0.5811943806764546,430.0899983515479,1.1102230246251565e-16,993.3475435935102,-2658.597842544307
79,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_crossover', 'Body_other', 'Body_hatch', 'Mileage')",9,0.0,0.5825140640234823,0.5812953246709722,477.96443334970047,1.1102230246251565e-16,966.8802411493966,-2658.7267505609834
80,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.5824182746664024,0.5810633696523414,429.8591182571066,1.1102230246251565e-16,909.9658589477941,-2659.081543946577
81,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_van', 'Body_crossover', 'Body_hatch', 'Mileage', 'Engine Type_Gas')",9,0.001,0.5824139169572523,0.5811948852519702,477.7676531575312,1.1102230246251565e-16,915.5398060325102,-2659.097682492909
